Time,v_vehicle,n_engine
4140.7 sec,81.5442329434929,1039.22097066185
4140.8 sec,81.5411894377871,1039.18222052909
4140.9 sec,81.5370810044977,1039.12991048525
4141 sec,81.533548501823,1039.08493321787
4141.3 sec,81.5227786722606,1038.94780941767
4141.4 sec,81.5169994239487,1038.87422450797
4141.6 sec,81.5106792136313,1038.7937539955
4141.8 sec,81.4991708105898,1038.6472236235
4142 sec,81.4906174369044,1038.5383184274
4142.9 sec,81.4387028080551,1037.87737808742
4142.9 sec,81.4371405683552,1037.85749091587
4143 sec,81.4357913385736,1037.84031220618
4143.1 sec,81.433743389861,1037.81423695018
4143.1 sec,81.4357403889529,1037.83966382724
4143.2 sec,81.4376064030166,1037.86342338323
4143.3 sec,81.4395866642155,1037.88863707655
4143.3 sec,81.4419670974914,1037.91894537338
4143.5 sec,81.4449173523482,1037.95650711702
4143.6 sec,81.4487004485382,1038.00467794151
4144 sec,81.4527900783979,1038.05674345145
4144.7 sec,81.4486773331435,1038.00452580301
4144.8 sec,81.4448137257332,1037.95532910554
4144.9 sec,81.4406315910314,1037.90208177533
4145 sec,81.4352783892381,1037.83392287153
4145.2 sec,81.4240379029537,1037.6908043625
4145.3 sec,81.420160774292,1037.64144310061
4145.4 sec,81.4158797459174,1037.58693589149
4145.6 sec,81.4095052465322,1037.50577189032
4145.8 sec,81.3966158948912,1037.34166424291
4146 sec,81.3860121672695,1037.20665483233
4146.9 sec,81.3138963002917,1036.28843859279
4146.9 sec,81.3110118485818,1036.25171006098
4147 sec,81.3085127431209,1036.21989174981
4147.1 sec,81.304907929942,1036.17399370369
4147.1 sec,81.3064699896377,1036.19388449248
4147.2 sec,81.307890935934,1036.21197561536
4147.2 sec,81.3093240505691,1036.2302228166
4147.3 sec,81.3109703054975,1036.25118367336
4147.4 sec,81.3128778256714,1036.2754708681
4147.5 sec,81.3150880067906,1036.30361580523
4147.7 sec,81.3172284113806,1036.33086892016
4148 sec,81.3165634164125,1036.32240205805
4148.6 sec,81.3018085061711,1036.13455467215
4148.7 sec,81.2943865932326,1036.04005793877
4148.9 sec,81.2859466583095,1035.93260188587
4149 sec,81.2787230574702,1035.84062823726
4149.5 sec,81.2351017938394,1035.28523520345
4149.6 sec,81.2312418767877,1035.23609339315
4149.7 sec,81.2271020838108,1035.18338314536
4149.8 sec,81.2218830531911,1035.11693226016
4149.9 sec,81.2136797802801,1035.0124882622
4150 sec,81.2047755126116,1034.89911588172
4150.5 sec,81.1649580492778,1034.39216246178
4150.5 sec,81.164288959248,1034.38364276613
4150.6 sec,81.1634520683186,1034.37298521638
4150.6 sec,81.1624111846054,1034.35973211154
4150.7 sec,81.1608387495179,1034.33971122144
4150.8 sec,81.1582476338264,1034.30672326328
4151 sec,81.1530419605888,1034.24043132462
4151 sec,81.1524030073828,1034.23229594387
4151.1 sec,81.1490098125846,1034.18909500051
4151.2 sec,81.1502771869582,1034.2052355841
4151.2 sec,81.1513750844453,1034.2192147173
4151.3 sec,81.1524635987362,1034.23307398809
4151.4 sec,81.153731278259,1034.24921115731
4151.5 sec,81.1551467093419,1034.26724453705
4151.9 sec,81.1558025889779,1034.27561497752
4152 sec,81.1552088556251,1034.26806139845
4152.5 sec,81.1492011407836,1034.1894941996
4152.5 sec,81.1492011407825,1034.18949419959
4152.7 sec,81.1427912813978,1034.10789773678
4153 sec,81.1355743102921,1034.01600102255
4153.5 sec,81.1199283972981,1033.81687316726
4153.5 sec,81.1187706521835,1033.80213134236
4153.6 sec,81.1175356556492,1033.78640616596
4153.7 sec,81.1156427412454,1033.7623053561
4153.9 sec,81.1122463063633,1033.71906355602
4154 sec,81.1112649406515,1033.70656847258
4154.3 sec,81.1062096182673,1033.64219000211
4154.4 sec,81.1068955732292,1033.65092391255
4154.4 sec,81.1075453111168,1033.65919718144
4154.5 sec,81.1084353397683,1033.6705308717
4154.7 sec,81.1098600938863,1033.68867401347
4155 sec,81.112336168592,1033.72020929517
4155.8 sec,81.1187510986532,1033.80168251298
4156 sec,81.1199771608835,1033.81728939798
4156.3 sec,81.1214310157059,1033.83579696973
4156.4 sec,81.1208051326408,1033.82783959804
4156.6 sec,81.120080259272,1033.81860973202
4156.9 sec,81.1177395279401,1033.78881876084
4157 sec,81.1169815521656,1033.77916794777
4157.4 sec,81.1121741806935,1033.71796356742
4157.7 sec,81.1092329413552,1033.68053564083
4158 sec,81.1054893393286,1033.63287794846
4158.4 sec,81.0975650191566,1033.53198432113
4158.6 sec,81.0966331781958,1033.52011612012
4158.7 sec,81.095499509019,1033.50567977938
4158.9 sec,81.0930334805449,1033.47428275335
4159 sec,81.0906206346083,1033.44355911864
4159.7 sec,81.0715349234074,1033.20048412212
4159.8 sec,81.0697760405899,1033.1780892094
4159.9 sec,81.067803774173,1033.15297726273
4160 sec,81.066456051375,1033.13581741805
4160.2 sec,81.0608166890011,1033.06401803985
4160.3 sec,81.0608703994311,1033.06470081603
4160.4 sec,81.0608290956477,1033.06417253861
4160.5 sec,81.0606660896344,1033.06209687116
4160.7 sec,81.0602200665417,1033.05642092458
4161 sec,81.0590141797142,1033.04108231553
4161.8 sec,81.0593833675612,1033.04622366809
4162 sec,81.0621939626333,1033.08200636145
4162.1 sec,81.0648379371832,1033.11566958709
4162.4 sec,81.0707849305518,1033.19139427517
4162.7 sec,81.0785249996894,1033.2899377302
4163 sec,81.0872901663852,1033.40154110895
4163.8 sec,81.1207150984621,1033.82716967063
4163.8 sec,81.1228405609782,1033.85423412251
4163.9 sec,81.1251736322751,1033.8839432677
4164 sec,81.1280570038404,1033.92065530115
4164.2 sec,81.1341227522319,1033.9978850366
4164.2 sec,81.1336857103683,1033.99231845718
4164.3 sec,81.1334397432295,1033.98918683888
4164.4 sec,81.1333511612166,1033.98805824966
4164.5 sec,81.1336382254851,1033.99171117264
4164.7 sec,81.1353693430031,1034.01376543903
4165 sec,81.1396588102525,1034.06839979275
4165.8 sec,81.1653604930889,1034.3958809168
4165.9 sec,81.1690535797583,1034.44290223737
4166 sec,81.1730777134919,1034.4941401442
4166 sec,81.1737399037775,1034.50257141704
4166.1 sec,81.1771554846381,1034.54605969886
4166.2 sec,81.1773562178478,1034.54861470752
4166.2 sec,81.1777057456394,1034.55306646529
4166.3 sec,81.1783000106227,1034.56063238625
4166.5 sec,81.1794682461485,1034.57549790981
4166.7 sec,81.1823758452133,1034.61254126489
4167 sec,81.1858025439923,1034.65616333159
4167.8 sec,81.1973908159723,1034.80357171336
4168 sec,81.1971005548919,1034.79987241732
4168 sec,81.1969658415031,1034.79815724829
4168.2 sec,81.196319522221,1034.78992732849
4168.3 sec,81.1942309623572,1034.76333133792
4168.4 sec,81.1919791066683,1034.73465953088
4168.6 sec,81.1876402610996,1034.67942181934
4169 sec,81.1761087245916,1034.53258011578
4170 sec,81.1395951281836,1034.06755682769
4170.1 sec,81.1381999941812,1034.04978954678
4170.1 sec,81.1386842978521,1034.05593977961
4170.1 sec,81.1386842978536,1034.05593977963
4170.2 sec,81.1401133643629,1034.07413592603
4170.2 sec,81.1415202962753,1034.09205090567
4170.3 sec,81.143467035735,1034.11683738358
4170.4 sec,81.1463285272785,1034.15326897522
4170.6 sec,81.151501775491,1034.21914115533
4170.7 sec,81.1530089604345,1034.23856076199
4170.7 sec,81.153008960436,1034.23856076201
4171 sec,81.1614305709283,1034.34576140963
4171.3 sec,81.1706382090268,1034.46297597931
4171.4 sec,81.1711654198837,1034.46969446904
4171.5 sec,81.1717819430578,1034.47754297895
4171.6 sec,81.1727673161342,1034.49008971327
4171.8 sec,81.1746876145045,1034.51453716089
4172 sec,81.1774909241056,1034.55022674711
4173 sec,81.1994067538838,1034.82923054017
4173.1 sec,81.2010861300658,1034.85061477124
4173.2 sec,81.2006765814322,1034.84539686791
4173.3 sec,81.2004600858639,1034.84264240116
4173.4 sec,81.2004439877834,1034.84243701408
4173.5 sec,81.2010871154312,1034.85062304153
4173.9 sec,81.2053024784996,1034.90427998187
4174 sec,81.2076132498671,1034.93370120175
4174.6 sec,81.2250692390066,1035.15577108233
4174.7 sec,81.229043269242,1035.20636914482
4174.9 sec,81.2333929465343,1035.26175051706
4175 sec,81.2368163184599,1035.30533587355
4175.5 sec,81.2563625361599,1035.55411514504
4175.6 sec,81.257003878167,1035.56227955039
4175.7 sec,81.2577704393353,1035.57204094068
4175.8 sec,81.258868430354,1035.58602050721
4176 sec,81.26090855362,1035.61199405182
4176 sec,81.2612657213573,1035.61654162089
4176.1 sec,81.2631920044105,1035.64107012698
4176.2 sec,81.2622697422447,1035.62932530622
4176.3 sec,81.2614567954216,1035.61897521121
4176.4 sec,81.260480618,1035.6065463728
4176.6 sec,81.2592427979127,1035.59078344307
4176.9 sec,81.257678580338,1035.57085047323
4177 sec,81.2574486174777,1035.5679223452
4177.4 sec,81.2567877555362,1035.55949025425
4177.7 sec,81.257257676445,1035.56549435597
4177.9 sec,81.2572115561328,1035.56490403993
4178 sec,81.2569894512567,1035.56207607858
4178.5 sec,81.2535906961111,1035.51881426792
4179 sec,81.2425986835917,1035.37885675376
4179.7 sec,81.216503676213,1035.04660294083
4179.7 sec,81.2147555667527,1035.02434297301
4179.7 sec,81.2147555667505,1035.02434297298
4179.8 sec,81.2107310831826,1034.97310362724
4179.9 sec,81.2063271562946,1034.91703090335
4180 sec,81.2024431704673,1034.86757815931
4180.1 sec,81.1999510601896,1034.83583183947
4180.1 sec,81.1999510601868,1034.83583183943
4180.1 sec,81.1999510601867,1034.83583183943
4180.1 sec,81.199696802646,1034.83260121742
4180.2 sec,81.1993322935257,1034.82795818206
4180.2 sec,81.1986630298627,1034.81943753353
4180.3 sec,81.1974114069779,1034.80350164174
4180.5 sec,81.1945970996247,1034.76767879898
4180.9 sec,81.1841509606258,1034.63469363922
4181 sec,81.1810787032244,1034.59557737451
4181.1 sec,81.1779214875651,1034.55529508123
4181.1 sec,81.1779214875627,1034.5552950812
4181.1 sec,81.1779214875618,1034.55529508119
4181.2 sec,81.1761816013202,1034.53314866028
4181.2 sec,81.1744228167671,1034.51075493175
4181.4 sec,81.171086305908,1034.46827591282
4181.6 sec,81.1639008753342,1034.3767904949
4181.7 sec,81.1598851427579,1034.32553398792
4181.7 sec,81.1598851427552,1034.32553398788
4182 sec,81.1402160006473,1034.07510813674
4182.3 sec,81.1131758892585,1033.73080419002
4182.4 sec,81.1120748074595,1033.71677942337
4182.4 sec,81.1120748074569,1033.71677942334
4182.4 sec,81.1094030208783,1033.68276079539
4182.5 sec,81.106508903594,1033.64591236938
4182.6 sec,81.101924020923,1033.58753573111
4182.7 sec,81.0944866289667,1033.492834995
4182.9 sec,81.0806278675042,1033.3163574791
4182.9 sec,81.0806278674998,1033.31635747904
4183 sec,81.0715608193708,1033.20091290823
4183.1 sec,81.0617823514444,1033.07641019816
4183.1 sec,81.0617103557692,1033.07548124874
4183.1 sec,81.0617103557686,1033.07548124873
4183.2 sec,81.0611436357495,1033.06826935031
4183.2 sec,81.0604714726951,1033.05971122532
4183.3 sec,81.0594359623023,1033.04652584064
4183.3 sec,81.0578114731039,1033.02584282573
4183.5 sec,81.0549818466691,1032.98981581063
4183.6 sec,81.0487812107671,1032.91088957547
4183.9 sec,81.0359427690607,1032.74828535283
4183.9 sec,81.0359427690578,1032.7482853528
4184 sec,81.0327877091778,1032.70811294361
4184.1 sec,81.0294735465296,1032.66591589652
4184.1 sec,81.0293541063052,1032.66441060557
4184.1 sec,81.0293541063046,1032.66441060556
4184.1 sec,81.0284748865641,1032.65322215935
4184.2 sec,81.0275187271178,1032.64104958401
4184.3 sec,81.025884704992,1032.62024423326
4184.4 sec,81.0229002885545,1032.58224764886
4184.5 sec,81.0194821374533,1032.5380920876
4184.5 sec,81.0194821374515,1032.53809208757
4184.8 sec,81.0109858889563,1032.42989644009
4185 sec,81.0022434176287,1032.318590116
4185.5 sec,80.9793805283694,1032.02754560967
4185.5 sec,80.9780843294272,1032.01103972506
4185.6 sec,80.9766899111491,1031.99328471755
4185.7 sec,80.974662874554,1031.96747572724
4185.8 sec,80.9713536505192,1031.9253390545
4186 sec,80.9668131386045,1031.86752311791
4186.8 sec,80.9467197789509,1031.61186909684
4186.8 sec,80.9469651646853,1031.61499879216
4186.9 sec,80.9472614203191,1031.61877263813
4187 sec,80.947715915824,1031.62455948841
4187.2 sec,80.9490531197624,1031.64158235785
4187.6 sec,80.9549118153321,1031.71627711777
4188 sec,80.9657672348099,1031.854559056
4189 sec,81.0164229351074,1032.49996812195
4190 sec,81.1040528944069,1033.61568797188
4190.1 sec,81.1084069251133,1033.67113528659
4190.1 sec,81.1069774613948,1033.65293038161
4190.2 sec,81.105687245471,1033.63650325256
4190.2 sec,81.1043074179345,1033.61893297205
4190.3 sec,81.102698426058,1033.59844674849
4190.4 sec,81.1007535425108,1033.57369000218
4190.5 sec,81.0982771991439,1033.54216718567
4190.7 sec,81.09494945694,1033.49989841168
4191 sec,81.0927969132935,1033.47251916843
4191.6 sec,81.0912746287427,1033.45294477601
4191.7 sec,81.09293630616,1033.47411383959
4191.8 sec,81.0946810702792,1033.49632355742
4192 sec,81.0972865882043,1033.52950129118
4192.6 sec,81.106437782489,1033.64593412996
4192.8 sec,81.1084466806826,1033.6715087125
4193 sec,81.1103069254388,1033.69519145574
4193.4 sec,81.1125980809668,1033.72435499944
4193.5 sec,81.1111275816533,1033.70562851197
4193.6 sec,81.1094458159412,1033.68421589672
4193.8 sec,81.1060716053753,1033.64125632425
4194 sec,81.1015475753914,1033.5836568491
4195 sec,81.0585393366814,1033.03623246732
4195.1 sec,81.0509582398616,1032.93969901419
4195.2 sec,81.0504750253991,1032.9335447365
4195.3 sec,81.0498435590304,1032.92550481192
4195.3 sec,81.0488396144025,1032.91272376645
4195.4 sec,81.0470954263232,1032.89051563602
4195.6 sec,81.0434750464872,1032.8444223536
4196 sec,81.0297962271381,1032.67011702714
4196.8 sec,80.9880990558845,1032.13900339914
4196.8 sec,80.9857902857471,1032.10960456945
4196.9 sec,80.9833375851791,1032.07837953035
4197 sec,80.9802529715579,1032.0391047892
4197.1 sec,80.9745934651349,1031.96704356187
4197.2 sec,80.9751892398736,1031.97461141798
4197.2 sec,80.9751892398742,1031.97461141799
4197.3 sec,80.9757900582193,1031.98226215578
4197.3 sec,80.9763297955828,1031.98913460243
4197.4 sec,80.977121509679,1031.99921582687
4197.4 sec,80.9773570397055,1032.0025105872
4197.4 sec,80.9773570397059,1032.00251058721
4197.6 sec,80.9783770542107,1032.01550932807
4197.7 sec,80.979253263073,1032.02666181076
4198 sec,80.9805892294161,1032.04371157212
4198.6 sec,80.9842201534634,1032.09022209805
4198.9 sec,80.9892166295989,1032.15386155306
4199 sec,80.9919251035191,1032.18834575942
4199.3 sec,80.9997795360927,1032.28837341316
4199.4 sec,81.0023186753184,1032.32070800615
4199.5 sec,81.0054431785045,1032.36048929554
4199.7 sec,81.01312618539,1032.45830977823
4200 sec,81.0253326628679,1032.61372531935
4201 sec,81.1148214099967,1033.75326515446
4201.1 sec,81.1215432105236,1033.83884188772
4201.1 sec,81.121491926496,1033.83819100239
4201.2 sec,81.1216902032884,1033.8407172529
4201.2 sec,81.1221756899715,1033.84690066397
4201.3 sec,81.123154400851,1033.85936135637
4201.4 sec,81.1250941298615,1033.88406108745
4201.5 sec,81.1293477643159,1033.93824265346
4201.8 sec,81.141407608932,1034.09182940279
4202 sec,81.1583541314295,1034.30757844009
4202.6 sec,81.2188458062444,1035.07726150516
4202.6 sec,81.2247970464319,1035.15303192381
4202.7 sec,81.2312106951687,1035.2346965917
4202.8 sec,81.2394632329649,1035.33977189104
4202.9 sec,81.252563141084,1035.50656269591
4203 sec,81.2626866961364,1035.63545905709
4203.4 sec,81.3176543518723,1036.33541948651
4203.5 sec,81.3194654883931,1036.35847182198
4203.5 sec,81.3215644892265,1036.38519287692
4203.6 sec,81.3240095101632,1036.41632436106
4203.6 sec,81.3274241395238,1036.45980084623
4203.7 sec,81.3325268780684,1036.52477455002
4203.9 sec,81.341224448451,1036.63550932176
4204 sec,81.3504594498747,1036.75310143362
4204.4 sec,81.387425156064,1037.22397219457
4204.5 sec,81.3875906721599,1037.22608205964
4204.5 sec,81.3880048626762,1037.23135664929
4204.6 sec,81.3886512186082,1037.23958709836
4204.7 sec,81.3897461271842,1037.25352757822
4204.8 sec,81.3916918600919,1037.27829974188
4204.9 sec,81.3956377776905,1037.32853447246
4205 sec,81.3974313602077,1037.35137087585
4205.3 sec,81.4085057149459,1037.4924846871
4205.4 sec,81.4076570233109,1037.48167797724
4205.5 sec,81.4069910407978,1037.47319717831
4205.5 sec,81.4063866331264,1037.46550109291
4205.7 sec,81.4057928742936,1037.45793620675
4205.8 sec,81.4053556647101,1037.45235233548
4206 sec,81.4054091812282,1037.45303257948
4206.3 sec,81.406647881892,1037.46891769354
4206.3 sec,81.4066478818923,1037.46891769355
4206.3 sec,81.406647881892,1037.46891769354
4206.5 sec,81.4061416515742,1037.46246976056
4206.5 sec,81.4061279764406,1037.46230522331
4206.5 sec,81.4061279764405,1037.4623052233
4206.6 sec,81.4058678419225,1037.45899529022
4206.8 sec,81.4057253402768,1037.45718056825
4207 sec,81.4057162512689,1037.45706414468
4207.5 sec,81.4065151372034,1037.46717256291
4208 sec,81.4082175537675,1037.48884621331
4208.7 sec,81.4136919002663,1037.55848154118
4209 sec,81.4163432728662,1037.59223650433
4209.2 sec,81.4197801237073,1037.6359954418
4209.4 sec,81.4212058428026,1037.65414758686
4209.6 sec,81.4231904833845,1037.67941598961
4209.9 sec,81.4287648849191,1037.75039765317
4210 sec,81.432250212088,1037.79477378387
4210.7 sec,81.4600746116991,1038.14900575119
4210.8 sec,81.4640609406524,1038.19976323188
4210.9 sec,81.4685648671689,1038.25710895402
4211 sec,81.4730511397846,1038.31423033864
4211.2 sec,81.4855163924508,1038.47295030214
4211.3 sec,81.4868985244794,1038.49054546615
4211.4 sec,81.4886311459334,1038.51260422434
4211.5 sec,81.4910529263175,1038.54343916517
4211.6 sec,81.495132323882,1038.59537735314
4211.8 sec,81.5033019651432,1038.69940419314
4212 sec,81.5152197479346,1038.85114676679
4212.7 sec,81.5764906905109,1039.63128410867
4212.8 sec,81.5807856054599,1039.68596803927
4212.9 sec,81.5854417519306,1039.74525139793
4213 sec,81.5915006694453,1039.82239587501
4213 sec,81.593623581312,1039.84942563054
4213.1 sec,81.6045920230936,1039.98908059347
4213.2 sec,81.6043843113889,1039.98643590184
4213.2 sec,81.604388223181,1039.98649118838
4213.2 sec,81.6043882231811,1039.98649118838
4213.3 sec,81.6045176980245,1039.98813775107
4213.3 sec,81.6045176980247,1039.98813775107
4213.3 sec,81.6048053189006,1039.99179969082
4213.4 sec,81.6052468392759,1039.99742118718
4213.5 sec,81.6065918178341,1040.014546494
4213.6 sec,81.6094121584443,1040.05045408526
4213.8 sec,81.6159049066784,1040.13312605425
4214 sec,81.6250880539126,1040.25004609875
4214.5 sec,81.6594153151832,1040.68708074938
4214.6 sec,81.6646956858949,1040.75431448347
4214.7 sec,81.6706415044852,1040.83001900968
4214.8 sec,81.6785680081011,1040.93094187896
4215 sec,81.6926879011246,1041.11072438274
4215.3 sec,81.718436932724,1041.43857800005
4215.4 sec,81.7204975549962,1041.4648145039
4215.5 sec,81.7230223747977,1041.49696127113
4215.6 sec,81.72619457161,1041.53735117112
4215.7 sec,81.7308757646295,1041.59695355216
4215.8 sec,81.7383147839603,1041.69166934731
4216 sec,81.7478889481962,1041.8135707573
4216.4 sec,81.7742935543262,1042.14975994599
4216.5 sec,81.7761282162203,1042.17311967571
4216.6 sec,81.7785009555243,1042.20333033354
4216.7 sec,81.7817417622629,1042.24459363426
4216.9 sec,81.7868136126656,1042.30917059361
4217 sec,81.7927394072664,1042.3846202928
4217.3 sec,81.8072069097787,1042.5688254706
4217.4 sec,81.8081122665134,1042.58035198976
4217.4 sec,81.8083490884035,1042.58336156761
4217.4 sec,81.8083490884042,1042.58336156761
4217.4 sec,81.8086456906492,1042.58714270238
4217.4 sec,81.8086456906499,1042.58714270239
4217.5 sec,81.8089667605064,1042.59123069325
4217.5 sec,81.8093124881369,1042.59563263883
4217.5 sec,81.8100788100581,1042.605389973
4217.6 sec,81.8119155281789,1042.62877600723
4217.8 sec,81.8163647713433,1042.68542556787
4218 sec,81.822053624661,1042.75785856534
4218.3 sec,81.8366174747829,1042.9432909344
4218.7 sec,81.8535509650259,1043.1588923243
4219 sec,81.8715227324411,1043.38771666888
4219.6 sec,81.9186095020463,1043.98724304333
4220 sec,81.953408432058,1044.43031671442
4221 sec,82.0687364642606,1045.89871835699
4222 sec,82.2150674749495,1047.7618622312
4223 sec,82.3907799239399,1049.99910315622
4224 sec,82.5996955043796,1052.65909966844
4225 sec,82.8441906641709,1055.7721083866
4225.1 sec,82.8838533334445,1056.27710918538
4225.1 sec,82.8838533334602,1056.27710918558
4226 sec,83.1290738984012,1059.39935415495
4226.9 sec,83.4013393074792,1062.86594478585
4227 sec,83.4513171690645,1063.50228268458
4227.7 sec,83.7126847936787,1066.83011856673
4228 sec,83.8081286060312,1068.04534692894
4229 sec,84.1993189145576,1073.02613632101
4230 sec,84.6059847771178,1078.20396688681
4231 sec,85.0096578775539,1083.34369255281
4232 sec,85.394683031318,1088.24598480739
4233 sec,85.745719577205,1092.71552154147
4234 sec,86.0463586678638,1096.5433777876
4235 sec,86.2738607018789,1099.44002495642
4236 sec,86.4048313702668,1101.1075932334
4237 sec,86.419580080502,1101.29537892562
4238 sec,86.2988544657718,1099.75825388881
4239 sec,86.0232646254786,1096.24933471358
4240 sec,85.5910416483975,1090.74609901097
4241 sec,85.0146912383897,1083.4077770254
4242 sec,84.3070550289547,1074.39787208127
4243 sec,83.4814562560521,1063.88602075309
4243.8 sec,82.7907183617923,1055.09125279449
4243.8 sec,82.7907183617366,1055.09125279378
4244 sec,82.5509224916483,1052.03807714509
4244.2 sec,82.3055639754895,1048.9140755161
4244.7 sec,81.7995034485823,1042.47071273007
4244.9 sec,81.6366376262636,1040.39704455946
4244.9 sec,81.6366376262025,1040.39704455869
4245 sec,81.5310716863445,1039.05293726308
4245.1 sec,81.4248414039811,1037.7003712957
4245.1 sec,81.4203144118719,1037.64271991394
4245.1 sec,81.4203144118279,1037.64271991338
4245.1 sec,81.4080677296769,1037.48679201736
4245.1 sec,81.4080677296327,1037.48679201679
4245.1 sec,81.3957800625194,1037.3303406224
4245.2 sec,81.383461770627,1037.17349926196
4245.2 sec,81.3588851763447,1036.86058015363
4245.2 sec,81.330946876048,1036.50485922798
4245.2 sec,81.3263458211835,1036.44627988992
4245.2 sec,81.3263458211387,1036.44627988935
4245.3 sec,81.2941158247277,1036.03591509525
4245.3 sec,81.2617792858969,1035.6241934544
4245.4 sec,81.2167396680138,1035.05073120941
4245.4 sec,81.1617709968362,1034.35084837697
4245.5 sec,81.0913775270525,1033.45457078094
4245.7 sec,80.9952063955072,1032.2300815949
4245.8 sec,80.8486856167314,1030.36452021578
4246 sec,80.7180507324362,1028.70122598325
4246.6 sec,80.2396597159193,1022.61013974831
4246.6 sec,80.2182979429139,1022.33815294578
4246.7 sec,80.1968438818377,1022.06499276834
4246.7 sec,80.1744403789549,1021.77974207364
4246.7 sec,80.1478637581176,1021.44135771565
4246.8 sec,80.1159042683408,1021.03443703141
4246.8 sec,80.0762203781901,1020.52916618332
4246.9 sec,80.0244738002442,1019.8703084757
4247 sec,79.970283758053,1019.18033958151
4247.2 sec,79.8626373118322,1017.80974351337
4247.2 sec,79.8212381635114,1017.28262907588
4247.3 sec,79.7797190368057,1016.7539913762
4247.4 sec,79.7283084602475,1016.09941075699
4247.5 sec,79.6543361190895,1015.15756588195
4247.7 sec,79.5308539115852,1013.58533770627
4248 sec,79.3366721552296,1011.1129302753
4248.4 sec,79.0847515470082,1007.90537121647
4248.5 sec,79.0509680735896,1007.47521994354
4248.5 sec,79.0171555462586,1007.044706122
4248.6 sec,78.9794782853215,1006.5649844803
4248.7 sec,78.9284808477329,1005.91566387652
4248.8 sec,78.8526210042968,1004.94979046086
4249 sec,78.7376771886703,1003.48629792542
4249.4 sec,78.4852441664416,1000.27222576251
4249.5 sec,78.4605306797446,999.95756409361
4249.5 sec,78.4358395049598,999.643187855795
4249.6 sec,78.4052522545482,999.253738434234
4249.7 sec,78.3648705715093,998.739582165981
4249.8 sec,78.3066620320816,997.998448263164
4250 sec,78.208519729547,996.748883265849
4250.5 sec,77.9460316445441,993.406825368672
4250.6 sec,77.9195123882257,993.069171633608
4250.7 sec,77.8930932149276,992.732791156442
4250.7 sec,77.8626417965985,992.345071748057
4250.8 sec,77.8197808299829,991.799346752361
4251 sec,77.7575355990835,991.006817247994
4251.3 sec,77.6410685607625,989.523742059079
4251.3 sec,77.6410685607396,989.523742058787
4251.3 sec,77.6410685607191,989.523742058526
4251.4 sec,77.6173234819139,989.221413257035
4251.4 sec,77.5974458248267,988.968325888267
4251.5 sec,77.5698075864815,988.616425267502
4251.6 sec,77.5305732836467,988.116882531889
4251.7 sec,77.4909535692174,987.612068865377
4251.7 sec,77.4909535691979,987.612068865129
4251.9 sec,77.4252561148702,986.775569884477
4252 sec,77.4014923206951,986.473000022456
4252.3 sec,77.3154641353572,985.377630224007
4252.3 sec,77.2990480186599,985.168612590597
4252.4 sec,77.2827871885652,984.961573337277
4252.5 sec,77.2615593523166,984.691292704801
4252.6 sec,77.2311902283429,984.304621852655
4252.8 sec,77.1795850225755,983.647568389523
4253 sec,77.1313733023982,983.033707639783
4253.7 sec,76.9868390842697,981.193526586631
4253.7 sec,76.9741098299947,981.031449225512
4253.8 sec,76.9616919170277,980.87334203559
4253.9 sec,76.9456434344044,980.669005847223
4254 sec,76.9348474067332,980.531546734934
4254.3 sec,76.8949892590359,980.024091641506
4254.4 sec,76.8848698133811,979.895247986715
4254.5 sec,76.8752341559279,979.772561864177
4254.6 sec,76.8614228235847,979.596708136074
4254.9 sec,76.8383521015526,979.302968573832
4255 sec,76.8294305647881,979.189376598886
4255.6 sec,76.7995915146352,978.809500903295
4255.7 sec,76.7991021342573,978.803262971236
4255.8 sec,76.7992590980317,978.805260874284
4256 sec,76.8007715906387,978.824519630676
4256 sec,76.8015063113277,978.833874340665
4256.2 sec,76.8071700496915,978.905975072693
4256.3 sec,76.8129993532936,978.980194021703
4256.5 sec,76.8197811346769,979.066542168954
4256.7 sec,76.8350224673802,979.260595599505
4257 sec,76.8652618128549,979.645623151384
4258 sec,77.0081706566525,981.465294134526
4258.1 sec,77.0316313342929,981.764005876534
4258.2 sec,77.0570248143124,982.087324414998
4258.3 sec,77.0834861709392,982.424240899664
4258.6 sec,77.1421698043106,983.171418551962
4259 sec,77.2548252947677,984.605773767278
4260 sec,77.577104631871,988.709064007564
4260.1 sec,77.6221928658333,989.283144351225
4260.2 sec,77.6689942981051,989.879043157958
4260.4 sec,77.7140973405394,990.453313224324
4260.6 sec,77.8184382408696,991.781816672839
4261 sec,77.9715929301512,993.731850575517
4262 sec,78.4104222340058,999.319104739029
4262.1 sec,78.4646433896582,1000.00947218517
4262.2 sec,78.5204519979677,1000.7200545342
4262.3 sec,78.5723195144887,1001.38045238702
4262.5 sec,78.6799698434873,1002.75108159994
4262.7 sec,78.741649621796,1003.5357057677
4262.7 sec,78.7416496218255,1003.53570576808
4263 sec,78.9100016306623,1005.67922021508
4263.3 sec,79.0807612506633,1007.85339329218
4264 sec,79.4333018264736,1012.34215064247
4265 sec,79.9647444105886,1019.10878545365
4266 sec,80.5107526710105,1026.06078332468
4267 sec,81.0804877002724,1033.31491665389
4268 sec,81.6767047777734,1040.90619165694
4268 sec,81.6983427737848,1041.18169575312
4268.1 sec,81.6904396182866,1041.08107080876
4268.1 sec,81.6837359808644,1040.99571432807
4268.2 sec,81.6762377786332,1040.9002413386
